Dataset,time
artificial, 3714505
artificial, 4021706
artificial, 4201708
artificial, 4549115
artificial, 4560504
artificial, 4796909
artificial, 4817310
artificial, 4888113
artificial, 4915104
artificial, 5019504
artificial, 5083716
artificial, 5144308
artificial, 5169509
artificial, 5173106
artificial, 5227104
artificial, 5298508
artificial, 5460071
artificial, 5494869
artificial, 5498479
artificial, 5581871
artificial, 5650271
artificial, 5708470
artificial, 5711470
artificial, 5718076
artificial, 8730437
artificial, 9292023
artificial, 255371
artificial, 1751492
artificial, 13002
artificial, 20759
artificial, 120671
artificial, 222893
artificial, 286859
artificial, 338584
artificial, 345448
artificial, 378212
artificial, 457855
artificial, 548538
artificial, 548705
artificial, 636906
artificial, 663720
artificial, 785291
artificial, 911881
artificial, 914743
artificial, 948320
artificial, 960837
artificial, 997978
artificial, 999281
artificial, 1023695
artificial, 1053043
artificial, 1084486
artificial, 1189975
artificial, 1372243
artificial, 1712252
artificial, 51588
artificial, 161109
artificial, 272909
artificial, 276432
artificial, 308688
artificial, 323127
artificial, 68402
artificial, 147598
artificial, 13500
artificial, 521446
artificial, 6663
artificial, 72429
artificial, 76384
artificial, 244319
artificial, 251690
artificial, 265648
artificial, 1220132
artificial, 1546018
artificial, 1548137
artificial, 1768508
artificial, 2505451
artificial, 1884839
artificial, 1986000
artificial, 2016300
artificial, 2493300
artificial, 5705281
artificial, 187036
artificial, 187155
artificial, 788257
artificial, 792367
artificial, 796071
artificial, 892821
artificial, 998468
artificial, 1063020
artificial, 1113155
artificial, 1122548
artificial, 1153606
artificial, 1324603
artificial, 1324812
artificial, 1414399
artificial, 1438180
artificial, 1562634
artificial, 1628523
artificial, 1694846
artificial, 1725782
artificial, 1741700
artificial, 1776507
artificial, 1778155
artificial, 1798768
artificial, 129622
artificial, 16888518
artificial, 16931700
artificial, 13017
artificial, 20753
artificial, 120652
artificial, 222900
artificial, 286800
artificial, 338421
artificial, 345406
artificial, 378072
artificial, 457750
artificial, 548421
artificial, 548591
artificial, 636873
artificial, 663706
artificial, 785269
artificial, 911878
artificial, 914745
artificial, 948251
artificial, 960897
artificial, 997720
artificial, 998950
artificial, 1023676
artificial, 1203803
artificial, 1266463
artificial, 1365118
artificial, 1372244
artificial, 1449682
artificial, 1712258
artificial, 3364174
artificial, 3364182
artificial, 3622457
artificial, 429850
artificial, 253505
artificial, 363755
artificial, 503917
artificial, 187018
artificial, 187132
artificial, 788261
artificial, 792402
artificial, 795923
artificial, 998434
artificial, 1062993
artificial, 1113388
artificial, 1122606
artificial, 1153784
artificial, 1324786
artificial, 1324994
artificial, 1414360
artificial, 1438447
artificial, 1562592
artificial, 1628470
artificial, 1725685
artificial, 1743812
artificial, 1776559
artificial, 1778161
artificial, 1798927
artificial, 187002
artificial, 187119
artificial, 788223
artificial, 792288
artificial, 796003
artificial, 998431
artificial, 1062999
artificial, 1113361
artificial, 1122639
artificial, 1153775
artificial, 1324951
artificial, 1325166
artificial, 1414377
artificial, 1438182
artificial, 1562540
artificial, 1628400
artificial, 1725840
artificial, 1743808
artificial, 1776541
artificial, 1778157
artificial, 1798784
artificial, 171229
artificial, 178612
artificial, 192820
artificial, 1142809
artificial, 1471799
artificial, 1475324
artificial, 1694719
artificial, 14734
artificial, 251760
artificial, 349712
artificial, 395928
artificial, 582961
artificial, 583077
artificial, 1184209
artificial, 1188308
artificial, 1191956
artificial, 1394358
artificial, 1459036
artificial, 1509315
artificial, 1518635
artificial, 1549657
artificial, 1720755
artificial, 1720943
artificial, 1810336
artificial, 1834305
artificial, 1958531
artificial, 2024424
artificial, 2121740
artificial, 2139803
artificial, 2172429
artificial, 2174135
artificial, 2194775
artificial, 2374589
artificial, 2620492
artificial, 2622432
artificial, 2750639
artificial, 3382188
artificial, 6669
artificial, 72433
artificial, 76391
artificial, 244328
artificial, 251692
artificial, 265654
artificial, 1220088
artificial, 1546043
artificial, 1548198
artificial, 1768530
artificial, 1931112
artificial, 2505450
artificial, 2159109
artificial, 862940
artificial, 1466660
artificial, 1467137
artificial, 2167591
artificial, 197
artificial, 222081
artificial, 797153
artificial, 1150995
artificial, 1163234
artificial, 12981
artificial, 20717
artificial, 120576
artificial, 222860
artificial, 286813
artificial, 338488
artificial, 345516
artificial, 378132
artificial, 457680
artificial, 548556
artificial, 548714
artificial, 636874
artificial, 663786
artificial, 785149
artificial, 911829
artificial, 914828
artificial, 948370
artificial, 961004
artificial, 997915
artificial, 999112
artificial, 1023731
artificial, 187002
artificial, 187120
artificial, 788224
artificial, 792311
artificial, 796030
artificial, 998519
artificial, 1063134
artificial, 1113128
artificial, 1122671
artificial, 1153781
artificial, 1325026
artificial, 1325382
artificial, 1414419
artificial, 1438280
artificial, 1562640
artificial, 1628469
artificial, 1694809
artificial, 1725807
artificial, 1743860
artificial, 1776473
artificial, 1778042
artificial, 1798811
artificial, 1313308
artificial, 1315663
artificial, 1342509
artificial, 1555849
artificial, 1666044
artificial, 1719641
artificial, 2362238
artificial, 2401618
artificial, 2581869
artificial, 507936
artificial, 1043074
artificial, 1390554
artificial, 2506151
artificial, 5008188
artificial, 8656031
artificial, 8945452
artificial, 8956231
artificial, 8956330
artificial, 9328470
artificial, 11379619
artificial, 64789
artificial, 70190
artificial, 277160
artificial, 309556
artificial, 341960
artificial, 374352
artificial, 1554668
artificial, 2066662
artificial, 3467163
artificial, 4614074
artificial, 4622883
artificial, 5003458
artificial, 5284252
artificial, 104413
artificial, 1425688
artificial, 1926002
artificial, 3745448
artificial, 6120712
artificial, 6501948
artificial, 10468965
artificial, 10477362
artificial, 10767762
artificial, 10794558
artificial, 10828962
artificial, 10893029
artificial, 10918229
artificial, 11090933
artificial, 11131226
artificial, 11762596
artificial, 11829239
artificial, 187031
artificial, 187147
artificial, 788232
artificial, 792420
artificial, 796066
artificial, 998436
artificial, 1063181
artificial, 1113237
artificial, 1122507
artificial, 1153777
artificial, 1324987
artificial, 1325183
artificial, 1414385
artificial, 1438264
artificial, 1562577
artificial, 1628476
artificial, 1694837
artificial, 1725598
artificial, 1743712
artificial, 1776477
artificial, 1777940
artificial, 1798934
artificial, 6665
artificial, 72432
artificial, 76386
artificial, 244324
artificial, 251694
artificial, 265654
artificial, 1221114
artificial, 1546222
artificial, 1548119
artificial, 1768459
artificial, 187022
artificial, 187135
artificial, 788259
artificial, 792409
artificial, 795966
artificial, 998526
artificial, 1063139
artificial, 1113150
artificial, 1122740
artificial, 1153745
artificial, 1324993
artificial, 1325088
artificial, 1414388
artificial, 1438194
artificial, 1562591
artificial, 1628422
artificial, 1725753
artificial, 1743841
artificial, 1776465
artificial, 1777961
artificial, 1798971
artificial, 287
artificial, 913759
artificial, 70097
artificial, 331054
artificial, 363542
artificial, 395913
artificial, 568633
artificial, 576443
artificial, 598608
artificial, 1171536
artificial, 1184209
artificial, 1193236
artificial, 1289672
artificial, 1394272
artificial, 1458245
artificial, 1510440
artificial, 1517807
artificial, 1549252
artificial, 1629911
artificial, 1718406
artificial, 1718567
artificial, 1809693
artificial, 1835122
artificial, 1956124
artificial, 2081491
artificial, 2091620
artificial, 2119552
artificial, 2132311
artificial, 2169546
artificial, 2171038
artificial, 2194582
artificial, 2222593
artificial, 2256090
artificial, 53793
artificial, 208624
artificial, 237221
artificial, 298054
artificial, 382625
artificial, 553850
artificial, 561236
artificial, 575450
artificial, 1854589
artificial, 1857980
artificial, 2077566
artificial, 2817265
artificial, 3481419
artificial, 3621832
artificial, 3999794
artificial, 4345429
artificial, 14119621
artificial, 15933897
artificial, 80708
artificial, 169299
artificial, 169526
artificial, 406875
artificial, 532072
artificial, 583172
artificial, 620460
artificial, 621820
artificial, 645654
artificial, 706958
artificial, 6663
artificial, 72437
artificial, 76383
artificial, 244323
artificial, 251688
artificial, 265651
artificial, 1220046
artificial, 1546210
artificial, 1548154
artificial, 1768499
artificial, 1931111
artificial, 2505445
artificial, 6226717
artificial, 6404878
artificial, 12540863
artificial, 1038466
artificial, 1387793
artificial, 2510245
artificial, 4994461
artificial, 10108624
artificial, 15659350
artificial, 6664
artificial, 72430
artificial, 76393
artificial, 244321
artificial, 251689
artificial, 265651
artificial, 1220109
artificial, 1546223
artificial, 1548135
artificial, 1768124
artificial, 1931127
artificial, 2505445
artificial, 53793
artificial, 208623
artificial, 237217
artificial, 298052
artificial, 382620
artificial, 553849
artificial, 561237
artificial, 575456
artificial, 1525520
artificial, 1854428
artificial, 1858173
artificial, 2077448
artificial, 552829
artificial, 669650
artificial, 751071
artificial, 1881488
artificial, 1960681
artificial, 3662382
artificial, 6155197
artificial, 6536641
artificial, 10503639
artificial, 10512036
artificial, 10802444
artificial, 10856387
artificial, 10927718
artificial, 10952919
artificial, 11125654
artificial, 11165903
artificial, 11431800
artificial, 11468403
artificial, 11797272
artificial, 11863922
artificial, 613897
artificial, 171255
artificial, 178644
artificial, 192869
artificial, 1143869
artificial, 1471785
artificial, 1475408
artificial, 1694718
artificial, 327936
artificial, 331293
artificial, 551055
artificial, 1195051
artificial, 1288378
artificial, 1333542
artificial, 1840910
artificial, 228007
artificial, 242745
artificial, 479768
artificial, 577728
artificial, 623948
artificial, 810979
artificial, 811096
artificial, 1412219
artificial, 1416328
artificial, 1419973
artificial, 1622412
artificial, 1687119
artificial, 1737067
artificial, 1746658
artificial, 1777736
artificial, 1948939
artificial, 1949130
artificial, 2038318
artificial, 2062374
artificial, 2186422
artificial, 2252468
artificial, 2349749
artificial, 2367776
artificial, 2400452
artificial, 2401979
artificial, 2422761
artificial, 2449965
artificial, 2848487
artificial, 2850439
artificial, 2978648
artificial, 3610200
artificial, 226354
artificial, 241079
artificial, 478111
artificial, 576050
artificial, 622296
artificial, 809353
artificial, 809471
artificial, 1410563
artificial, 1414640
artificial, 1418234
artificial, 1515185
artificial, 1620710
artificial, 1685454
artificial, 1735629
artificial, 1744957
artificial, 1776069
artificial, 1947060
artificial, 1947261
artificial, 2036692
artificial, 2060762
artificial, 2185006
artificial, 2250721
artificial, 2348059
artificial, 2366201
artificial, 2398813
artificial, 2400480
artificial, 2421239
artificial, 2448710
artificial, 2528350
artificial, 2846823
artificial, 2848772
artificial, 2976989
artificial, 3608536
artificial, 12982
artificial, 20829
artificial, 120603
artificial, 222865
artificial, 286765
artificial, 338380
artificial, 345390
artificial, 378038
artificial, 457743
artificial, 548430
artificial, 548611
artificial, 636846
artificial, 663723
artificial, 785081
artificial, 911701
artificial, 914714
artificial, 948208
artificial, 961027
artificial, 997919
artificial, 999364
artificial, 1023701
artificial, 1052916
artificial, 1084478
artificial, 1203777
artificial, 1365998
artificial, 1372204
artificial, 1449650
artificial, 1678705
artificial, 1712223
artificial, 328672
artificial, 332147
artificial, 551875
artificial, 714695
artificial, 1195933
artificial, 1289265
artificial, 1334425
artificial, 6665
artificial, 72428
artificial, 76385
artificial, 244317
artificial, 251690
artificial, 265647
artificial, 1219912
artificial, 1546084
artificial, 1548060
artificial, 1768504
artificial, 1037385
artificial, 1340098
artificial, 8075170
artificial, 8462179
artificial, 8663790
artificial, 8666487
artificial, 9215762
artificial, 9521483
artificial, 9719463
artificial, 9805575
artificial, 9963957
artificial, 10021257
artificial, 285
artificial, 913771
artificial, 187039
artificial, 187157
artificial, 788251
artificial, 792387
artificial, 796011
artificial, 998453
artificial, 1063164
artificial, 1113333
artificial, 1122673
artificial, 1153719
artificial, 1324838
artificial, 1325017
artificial, 1414368
artificial, 1438206
artificial, 1562605
artificial, 1628500
artificial, 1725710
artificial, 1743803
artificial, 1776566
artificial, 1778206
artificial, 1798966
artificial, 6511
artificial, 11707
artificial, 183364
artificial, 244199
artificial, 328754
artificial, 499972
artificial, 507370
artificial, 521582
artificial, 1471414
artificial, 1800515
artificial, 1804301
artificial, 2023547
artificial, 84571
artificial, 255793
artificial, 263181
artificial, 277397
artificial, 1227404
artificial, 1556505
artificial, 1560091
artificial, 1779419
artificial, 2436181
artificial, 5337
artificial, 12005
artificial, 77766
artificial, 81722
artificial, 249659
artificial, 257030
artificial, 270989
artificial, 1225453
artificial, 1551336
artificial, 1553784
artificial, 1773839
artificial, 1936469
artificial, 2510786
artificial, 187054
artificial, 187168
artificial, 788248
artificial, 792357
artificial, 795998
artificial, 998440
artificial, 1063005
artificial, 1113407
artificial, 1122704
artificial, 1153792
artificial, 1324894
artificial, 1325028
artificial, 1414417
artificial, 1438497
artificial, 1562699
artificial, 1628517
artificial, 1725759
artificial, 260491
artificial, 314282
artificial, 469111
artificial, 497712
artificial, 558543
artificial, 643102
artificial, 814340
artificial, 821730
artificial, 835949
artificial, 1786034
artificial, 2115059
artificial, 2118481
artificial, 2338058
artificial, 3077510
artificial, 9114918
artificial, 9215560
artificial, 11121543
artificial, 16437
artificial, 70096
artificial, 265749
artificial, 331057
artificial, 363540
artificial, 395914
artificial, 568653
artificial, 576457
artificial, 598612
artificial, 1171515
artificial, 1184214
artificial, 1193333
artificial, 1289710
artificial, 1394307
artificial, 1458278
artificial, 1510616
artificial, 1517875
artificial, 1549265
artificial, 1629938
artificial, 1718255
artificial, 1718429
artificial, 1809715
artificial, 1835134
artificial, 1956293
artificial, 2081395
artificial, 2091735
artificial, 2119784
artificial, 2132536
artificial, 2169577
artificial, 2170940
artificial, 2195009
artificial, 2222601
artificial, 300876
artificial, 12910
artificial, 20706
artificial, 120556
artificial, 222875
artificial, 286715
artificial, 338326
artificial, 345354
artificial, 378001
artificial, 457826
artificial, 548447
artificial, 548621
artificial, 636893
artificial, 663627
artificial, 785005
artificial, 911773
artificial, 914824
artificial, 948362
artificial, 960993
artificial, 997836
artificial, 999039
artificial, 1023731
artificial, 328737
artificial, 332224
artificial, 552166
artificial, 714691
artificial, 171230
artificial, 178615
artificial, 192841
artificial, 1142384
artificial, 1471962
artificial, 1475543
artificial, 1694932
artificial, 915288
artificial, 70096
artificial, 222919
artificial, 265748
artificial, 331056
artificial, 395921
artificial, 568652
artificial, 576454
artificial, 598653
artificial, 1171539
artificial, 1184213
artificial, 1193272
artificial, 1289715
artificial, 1394351
artificial, 1458420
artificial, 1510616
artificial, 1517845
artificial, 1549280
artificial, 1629954
artificial, 1718268
artificial, 1718450
artificial, 1809824
artificial, 1835205
artificial, 1956127
artificial, 2081509
artificial, 2091796
artificial, 2119800
artificial, 2132588
artificial, 2169552
artificial, 2170918
artificial, 2194745
artificial, 2220303
artificial, 2222598
artificial, 2535200
artificial, 2622538
artificial, 2750378
artificial, 13512
artificial, 521448
artificial, 7054228
artificial, 986160
artificial, 10379100
artificial, 320058
artificial, 407018
artificial, 619762
artificial, 645474
artificial, 798
artificial, 171232
artificial, 178618
artificial, 192835
artificial, 1142861
artificial, 1471951
artificial, 1475569
artificial, 1694917
artificial, 13514
artificial, 521455
artificial, 951011
artificial, 5962462
artificial, 3964
artificial, 171898
artificial, 179263
artificial, 193221
artificial, 1147719
artificial, 1473746
artificial, 1475669
artificial, 1696055
artificial, 8149
artificial, 61179
artificial, 141206
artificial, 167673
artificial, 345441
artificial, 367543
artificial, 11616727
artificial, 79646
artificial, 170363
artificial, 170570
artificial, 406880
artificial, 533690
artificial, 582694
artificial, 619732
artificial, 621052
artificial, 645557
artificial, 706292
artificial, 1334028
artificial, 241002
artificial, 257448
artificial, 311278
artificial, 463925
artificial, 506758
artificial, 553934
artificial, 564910
artificial, 636967
artificial, 809688
artificial, 817507
artificial, 839650
artificial, 1412577
artificial, 1425231
artificial, 1434366
artificial, 1530774
artificial, 1635296
artificial, 1699421
artificial, 1751598
artificial, 1759016
artificial, 1790367
artificial, 1871094
artificial, 1959459
artificial, 1959644
artificial, 2050872
artificial, 2076334
artificial, 2197364
artificial, 2322466
artificial, 2332816
artificial, 2360788
artificial, 2373539
artificial, 2410727
artificial, 2411966
artificial, 2435802
artificial, 2460658
artificial, 2497326
artificial, 2776192
artificial, 2863543
artificial, 2991360
artificial, 3093148
artificial, 717368
artificial, 820803
artificial, 763133
artificial, 1069999
artificial, 4587262
artificial, 4858948
artificial, 11489295
artificial, 236779
artificial, 303770
artificial, 320346
artificial, 450009
artificial, 1123133
artificial, 1306751
artificial, 1339131
artificial, 1341246
artificial, 20662
artificial, 612665
artificial, 187014
artificial, 187135
artificial, 788281
artificial, 792398
artificial, 796028
artificial, 998468
artificial, 1062997
artificial, 1113408
artificial, 1122507
artificial, 1153807
artificial, 1325002
artificial, 1325200
artificial, 1414407
artificial, 1438214
artificial, 1562489
artificial, 1628544
artificial, 1694767
artificial, 1694836
artificial, 1725682
artificial, 1743906
artificial, 1776527
artificial, 1778035
artificial, 1798955
artificial, 80594
artificial, 169035
artificial, 169137
artificial, 407029
artificial, 532201
artificial, 583219
artificial, 620451
artificial, 621797
artificial, 645517
artificial, 673262
artificial, 706950
artificial, 1132027
artificial, 1470006
artificial, 1475354
artificial, 328804
artificial, 332252
artificial, 552160
artificial, 714694
artificial, 1195956
artificial, 1289263
artificial, 1334421
artificial, 1841792
artificial, 241007
artificial, 257453
artificial, 311117
artificial, 463935
artificial, 506763
artificial, 553943
artificial, 564914
artificial, 636978
artificial, 809693
artificial, 817505
artificial, 839634
artificial, 1412592
artificial, 1425250
artificial, 1434376
artificial, 1530781
artificial, 1635308
artificial, 1699378
artificial, 1751591
artificial, 1759037
artificial, 1790381
artificial, 1871110
artificial, 1959615
artificial, 1959848
artificial, 2050884
artificial, 2076279
artificial, 2197290
artificial, 2322544
artificial, 2332793
artificial, 2360782
artificial, 2373572
artificial, 2410715
artificial, 2412031
artificial, 2435873
artificial, 2460912
artificial, 2463610
artificial, 2497278
artificial, 2776209
artificial, 2863548
artificial, 3093171
artificial, 5333
artificial, 12003
artificial, 77768
artificial, 81725
artificial, 249660
artificial, 257028
artificial, 270988
artificial, 1225454
artificial, 1551390
artificial, 1553375
artificial, 1773460
artificial, 1936488
artificial, 2510778
artificial, 12994
artificial, 20768
artificial, 120607
artificial, 222911
artificial, 286827
artificial, 338497
artificial, 345520
artificial, 378134
artificial, 457800
artificial, 548534
artificial, 548694
artificial, 636980
artificial, 663859
artificial, 785206
artificial, 911935
artificial, 914878
artificial, 948388
artificial, 961057
artificial, 997901
artificial, 999353
artificial, 1023621
artificial, 1050954
artificial, 1084437
artificial, 1372173
artificial, 1449606
artificial, 1647888
artificial, 1770227
artificial, 6661
artificial, 72434
artificial, 76386
artificial, 244322
artificial, 251688
artificial, 265647
artificial, 1220071
artificial, 1546225
artificial, 1548130
artificial, 1768475
artificial, 2507710
artificial, 1035961
artificial, 5024638
artificial, 7615895
artificial, 9831262
artificial, 10017387
artificial, 10045464
artificial, 10120268
artificial, 10179600
artificial, 10181456
artificial, 10363415
artificial, 10401963
artificial, 10401973
artificial, 10725844
artificial, 10730630
artificial, 10933194
artificial, 10957605
artificial, 10972522
artificial, 10984550
artificial, 11081425
artificial, 11179198
artificial, 11247096
artificial, 11308275
artificial, 11308338
artificial, 11354146
artificial, 11420759
artificial, 11525585
artificial, 11595437
artificial, 11627167
artificial, 11742090
artificial, 11864629
artificial, 11868218
artificial, 11912608
artificial, 11915396
artificial, 11967205
artificial, 12042122
artificial, 12151375
artificial, 12353714
artificial, 1038074
artificial, 1387674
artificial, 2511784
artificial, 4993722
artificial, 10108879
artificial, 14070527
artificial, 15658560
artificial, 16310537
artificial, 6666
artificial, 72425
artificial, 76385
artificial, 244320
artificial, 251693
artificial, 265653
artificial, 1220096
artificial, 1546014
artificial, 1548135
artificial, 1768575
artificial, 2505460
artificial, 172731
artificial, 180539
artificial, 202703
artificial, 775556
artificial, 788293
artificial, 797344
artificial, 893758
artificial, 998352
artificial, 1062331
artificial, 1114519
artificial, 1121904
artificial, 1153381
artificial, 1233930
artificial, 1322498
artificial, 1322699
artificial, 1413788
artificial, 1439221
artificial, 1560204
artificial, 1685457
artificial, 1695704
artificial, 1723646
artificial, 1736586
artificial, 1773519
artificial, 1774830
artificial, 1798695
artificial, 186978
artificial, 187094
artificial, 788216
artificial, 792301
artificial, 795951
artificial, 998531
artificial, 1062982
artificial, 1113388
artificial, 1122656
artificial, 1153653
artificial, 1324521
artificial, 1324760
artificial, 1414380
artificial, 1438459
artificial, 1562589
artificial, 1628481
artificial, 1694774
artificial, 1725754
artificial, 1743690
artificial, 1776528
artificial, 1778085
artificial, 1798816
artificial, 260498
artificial, 314291
artificial, 497716
artificial, 558547
artificial, 643095
artificial, 814318
artificial, 821714
artificial, 835918
artificial, 1786942
artificial, 2115018
artificial, 2118456
artificial, 3077227
artificial, 260508
artificial, 314300
artificial, 469126
artificial, 497727
artificial, 558563
artificial, 643121
artificial, 814353
artificial, 821746
artificial, 835961
artificial, 1786012
artificial, 2115017
artificial, 2118667
artificial, 2338054
artificial, 2994760
artificial, 3077212
artificial, 286
artificial, 6667
artificial, 72433
artificial, 76393
artificial, 244321
artificial, 251689
artificial, 265651
artificial, 1220126
artificial, 1546049
artificial, 1548457
artificial, 1767976
artificial, 1931159
artificial, 2505449
artificial, 260497
artificial, 314291
artificial, 469118
artificial, 497716
artificial, 558548
artificial, 643112
artificial, 814341
artificial, 821730
artificial, 835950
artificial, 1785988
artificial, 2115047
artificial, 2118563
artificial, 2337961
artificial, 307279
artificial, 2037617
artificial, 13524
artificial, 521452
artificial, 93318
artificial, 138485
artificial, 645853
artificial, 329023
artificial, 332342
artificial, 552400
artificial, 1196151
artificial, 1289476
artificial, 1334642
artificial, 1842024
artificial, 8989200
artificial, 9241192
artificial, 9320404
artificial, 9579597
artificial, 10616393
artificial, 10706392
artificial, 10706396
artificial, 11242797
artificial, 187053
artificial, 187173
artificial, 788282
artificial, 792345
artificial, 796016
artificial, 998484
artificial, 1063159
artificial, 1113231
artificial, 1122493
artificial, 1153770
artificial, 1324982
artificial, 1325179
artificial, 1414380
artificial, 1438473
artificial, 1562563
artificial, 1628480
artificial, 1725737
artificial, 1743795
artificial, 1776426
artificial, 1777858
artificial, 1798952
artificial, 6663
artificial, 72431
artificial, 76395
artificial, 244323
artificial, 251691
artificial, 265650
artificial, 1220047
artificial, 1546228
artificial, 1548202
artificial, 1768167
artificial, 2507704
artificial, 16426
artificial, 70108
artificial, 222919
artificial, 265748
artificial, 395962
artificial, 568683
artificial, 576504
artificial, 598636
artificial, 1171485
artificial, 1184242
artificial, 1193375
artificial, 1289794
artificial, 1394369
artificial, 1458431
artificial, 1510612
artificial, 1518022
artificial, 1549305
artificial, 1630193
artificial, 1718463
artificial, 1718646
artificial, 1809740
artificial, 1835294
artificial, 1956221
artificial, 2081412
artificial, 2091763
artificial, 2119789
artificial, 2132574
artificial, 2169686
artificial, 2170889
artificial, 2195010
artificial, 2222590
artificial, 2439832
artificial, 2535194
artificial, 2622540
artificial, 2750365
artificial, 328737
artificial, 332090
artificial, 551886
artificial, 359498
artificial, 952994
artificial, 953003
artificial, 2022804
artificial, 328772
artificial, 332145
artificial, 552137
artificial, 1195902
artificial, 1289224
artificial, 1334391
artificial, 1841755
artificial, 16429
artificial, 70092
artificial, 222919
artificial, 265748
artificial, 331061
artificial, 395945
artificial, 568688
artificial, 576477
artificial, 598628
artificial, 1171514
artificial, 1184233
artificial, 1193319
artificial, 1289701
artificial, 1394334
artificial, 1458263
artificial, 1510604
artificial, 1518015
artificial, 1549285
artificial, 1629915
artificial, 1718357
artificial, 1718481
artificial, 1809889
artificial, 1835346
artificial, 1956382
artificial, 2081389
artificial, 2091853
artificial, 2119597
artificial, 2132545
artificial, 2169659
artificial, 2170995
artificial, 2194909
artificial, 2222603
artificial, 2535192
artificial, 2622547
artificial, 2750376
artificial, 187023
artificial, 187138
artificial, 788255
artificial, 792265
artificial, 795930
artificial, 892806
artificial, 998443
artificial, 1063019
artificial, 1113162
artificial, 1122523
artificial, 1153586
artificial, 1325045
artificial, 1325219
artificial, 1414359
artificial, 1438251
artificial, 1562576
artificial, 1628397
artificial, 1694770
artificial, 1694859
artificial, 1725789
artificial, 1741692
artificial, 1776321
artificial, 1777537
artificial, 1798929
artificial, 289
artificial, 913762
artificial, 6665
artificial, 72437
artificial, 76395
artificial, 244325
artificial, 251694
artificial, 265651
artificial, 1219973
artificial, 1546031
artificial, 1548482
artificial, 1768132
artificial, 2505454
artificial, 241003
artificial, 257449
artificial, 311119
artificial, 463930
artificial, 506759
artificial, 553934
artificial, 564906
artificial, 636972
artificial, 809688
artificial, 817505
artificial, 839657
artificial, 1412528
artificial, 1434372
artificial, 1635306
artificial, 1699395
artificial, 1751580
artificial, 1759002
artificial, 1790352
artificial, 1871047
artificial, 1959398
artificial, 1959596
artificial, 2050864
artificial, 2076272
artificial, 2197373
artificial, 2322498
artificial, 2332826
artificial, 2360785
artificial, 2373565
artificial, 2410583
artificial, 2411875
artificial, 2435978
artificial, 3093142
artificial, 16434
artificial, 70118
artificial, 222922
artificial, 265750
artificial, 331063
artificial, 395935
artificial, 568679
artificial, 576485
artificial, 598634
artificial, 1171531
artificial, 1184212
artificial, 1193312
artificial, 1289797
artificial, 1394285
artificial, 1458357
artificial, 1510484
artificial, 1517824
artificial, 1549310
artificial, 1629903
artificial, 1718359
artificial, 1718469
artificial, 1809872
artificial, 1835328
artificial, 1956206
artificial, 2081493
artificial, 2091790
artificial, 2119715
artificial, 2132580
artificial, 2169653
artificial, 2171063
artificial, 2194852
artificial, 2222617
artificial, 2256328
artificial, 2535195
artificial, 2622549
artificial, 2750368
artificial, 90001
artificial, 88740
artificial, 326341
artificial, 395161
artificial, 565201
artificial, 187013
artificial, 187132
artificial, 788249
artificial, 792354
artificial, 795956
artificial, 998447
artificial, 1063169
artificial, 1113405
artificial, 1122604
artificial, 1153806
artificial, 1324967
artificial, 1325094
artificial, 1414440
artificial, 1438263
artificial, 1562642
artificial, 1628451
artificial, 1725728
artificial, 1743693
artificial, 1776562
artificial, 1778178
artificial, 1798865
artificial, 1366207
artificial, 817276
artificial, 328640
artificial, 332109
artificial, 551547
artificial, 1195910
artificial, 1334399
artificial, 3956
artificial, 171889
artificial, 179258
artificial, 193218
artificial, 1147696
artificial, 1473804
artificial, 1475740
artificial, 1696152
artificial, 5131467
artificial, 5787723
artificial, 259783
artificial, 357653
artificial, 357664
artificial, 259621
artificial, 6283
artificial, 775299
artificial, 4638177
artificial, 4239042
artificial, 4243184
artificial, 4751084
artificial, 4933439
artificial, 5114049
artificial, 6318849
artificial, 7275739
artificial, 7528234
artificial, 7537338
artificial, 11070087
artificial, 1195920
artificial, 1289251
artificial, 1334421
artificial, 160827
artificial, 347237
artificial, 325286
artificial, 328770
artificial, 548639
artificial, 1192435
artificial, 1285766
artificial, 1330924
artificial, 1838296
artificial, 1038638
artificial, 1378432
artificial, 2503909
artificial, 4995331
artificial, 10108902
artificial, 14073515
artificial, 15660548
artificial, 205202
artificial, 712813
artificial, 1317743
artificial, 328704
artificial, 332144
artificial, 551692
artificial, 1195966
artificial, 1334453
artificial, 187043
artificial, 187162
artificial, 788232
artificial, 792371
artificial, 796009
artificial, 998518
artificial, 1062959
artificial, 1113106
artificial, 1122649
artificial, 1153771
artificial, 1324767
artificial, 1324969
artificial, 1414389
artificial, 1438277
artificial, 1562525
artificial, 1628436
artificial, 1694783
artificial, 1725556
artificial, 1743840
artificial, 1776516
artificial, 1778075
artificial, 1798935
artificial, 171229
artificial, 178623
artificial, 192836
artificial, 1142799
artificial, 1471948
artificial, 1475532
artificial, 1694896
artificial, 328800
artificial, 332260
artificial, 551974
artificial, 714736
artificial, 2005218
artificial, 286
artificial, 913767
artificial, 692219
artificial, 1748766
artificial, 1867340
artificial, 6443289
artificial, 10410298
artificial, 10418698
artificial, 10709110
artificial, 10735864
artificial, 10834365
artificial, 10859568
artificial, 11032266
artificial, 11072564
artificial, 11703933
artificial, 2015922
artificial, 1875940
artificial, 2037320
artificial, 2296987
artificial, 6669
artificial, 72438
artificial, 76386
artificial, 244325
artificial, 251694
artificial, 265651
artificial, 1220174
artificial, 1546246
artificial, 1548484
