Test, Degree
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,9
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,8
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,7
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,6
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,5
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BA_5000_0.5_4,4
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,17
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,23
model_BAR_5000_50_2_10,17
model_BAR_5000_50_2_10,16
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,18
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,15
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,15
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,15
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,14
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,12
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,10
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,13
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,11
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,9
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,8
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,5
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,2
model_BAR_5000_50_2_10,4
model_BAR_5000_50_2_10,3
model_BAR_5000_50_2_10,6
model_BAR_5000_50_2_10,7
model_BAR_5000_50_2_10,9
