Dataset,time
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 61
artificial, 64
artificial, 5
artificial, 2
artificial, 8
artificial, 4
artificial, 2
artificial, 6
artificial, 6
artificial, 0
artificial, 2
artificial, 2
artificial, 2
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 5
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 211
artificial, 2333
artificial, 100
artificial, 5579
artificial, 2
artificial, 2
artificial, 7
artificial, 0
artificial, 2
artificial, 2
artificial, 1
artificial, 3
artificial, 1
artificial, 3
artificial, 4
artificial, 3
artificial, 2
artificial, 1
artificial, 1
artificial, 1
artificial, 3
artificial, 4
artificial, 0
artificial, 8
artificial, 3
artificial, 0
artificial, 2
artificial, 3
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 5
artificial, 2
artificial, 50
artificial, 774
artificial, 6444
artificial, 4582
artificial, 2313
artificial, 412
artificial, 169
artificial, 2723
artificial, 1663
artificial, 10
artificial, 17
artificial, 38
artificial, 2274
artificial, 1271
artificial, 371
artificial, 6928
artificial, 3333
artificial, 50
artificial, 3380
artificial, 287145
artificial, 554
artificial, 8
artificial, 76
artificial, 375
artificial, 20
artificial, 68
artificial, 89
artificial, 147
artificial, 190
artificial, 7134
artificial, 3805
artificial, 24
artificial, 6574
artificial, 4651
artificial, 135
artificial, 4
artificial, 364
artificial, 1368
artificial, 1114
artificial, 2612
artificial, 1384
artificial, 2432
artificial, 31
artificial, 5421
artificial, 705
artificial, 131
artificial, 2184
artificial, 2804
artificial, 60
artificial, 18
artificial, 342
artificial, 803
artificial, 789
artificial, 1216
artificial, 26722
artificial, 810
artificial, 51
artificial, 49
artificial, 1116
artificial, 19747
artificial, 20205
artificial, 110082
artificial, 6749
artificial, 5356
artificial, 8491
artificial, 343
artificial, 253
artificial, 888
artificial, 9
artificial, 2
artificial, 2
artificial, 2
artificial, 1
artificial, 1
artificial, 2
artificial, 1
artificial, 1
artificial, 3
artificial, 2
artificial, 2
artificial, 3
artificial, 3
artificial, 7
artificial, 1
artificial, 2
artificial, 0
artificial, 2
artificial, 0
artificial, 6
artificial, 0
artificial, 1
artificial, 3
artificial, 1
artificial, 20
artificial, 7
artificial, 11
artificial, 2
artificial, 4
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 0
artificial, 8
artificial, 1
artificial, 1
artificial, 1
artificial, 7
artificial, 2
artificial, 3
artificial, 2
artificial, 3
artificial, 4
artificial, 0
artificial, 221
artificial, 4
artificial, 11
artificial, 4
artificial, 4
artificial, 0
artificial, 3
artificial, 9
artificial, 1
artificial, 6
artificial, 0
artificial, 4
artificial, 6
artificial, 0
artificial, 0
artificial, 0
artificial, 8
artificial, 0
artificial, 2
artificial, 2
artificial, 5
artificial, 0
artificial, 2
artificial, 4
artificial, 2
artificial, 3
artificial, 1
artificial, 9
artificial, 17
artificial, 1
artificial, 9
artificial, 3
artificial, 0
artificial, 3
artificial, 2
artificial, 0
artificial, 3
artificial, 684
artificial, 757
artificial, 24
artificial, 379
artificial, 249
artificial, 6749
artificial, 550
artificial, 23
artificial, 38
artificial, 403
artificial, 575
artificial, 185
artificial, 1751
artificial, 0
artificial, 14
artificial, 147
artificial, 1
artificial, 2
artificial, 2
artificial, 1
artificial, 2
artificial, 5
artificial, 0
artificial, 1
artificial, 1
artificial, 3
artificial, 6
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 0
artificial, 1
artificial, 4
artificial, 2
artificial, 3
artificial, 0
artificial, 3
artificial, 4
artificial, 1
artificial, 4
artificial, 0
artificial, 0
artificial, 2
artificial, 2
artificial, 1
artificial, 0
artificial, 3
artificial, 5
artificial, 3
artificial, 0
artificial, 3
artificial, 0
artificial, 1
artificial, 3
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 3
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 1
artificial, 1
artificial, 12
artificial, 6
artificial, 0
artificial, 1
artificial, 2
artificial, 3
artificial, 0
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 3
artificial, 1
artificial, 3
artificial, 3
artificial, 1
artificial, 10
artificial, 192
artificial, 13
artificial, 9
artificial, 13
artificial, 3
artificial, 0
artificial, 1
artificial, 3
artificial, 2
artificial, 1
artificial, 3
artificial, 2
artificial, 2
artificial, 4
artificial, 9
artificial, 0
artificial, 1
artificial, 0
artificial, 2
artificial, 1
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 1
artificial, 3
artificial, 2
artificial, 1
artificial, 0
artificial, 0
artificial, 4
artificial, 2
artificial, 1
artificial, 1
artificial, 2
artificial, 2
artificial, 11
artificial, 0
artificial, 7
artificial, 0
artificial, 2
artificial, 1
artificial, 1
artificial, 3
artificial, 0
artificial, 0
artificial, 2
artificial, 6
artificial, 2109
artificial, 291
artificial, 1198
artificial, 22
artificial, 154
artificial, 145
artificial, 28
artificial, 17
artificial, 15
artificial, 5
artificial, 5
artificial, 0
artificial, 6
artificial, 2
artificial, 0
artificial, 8
artificial, 4
artificial, 0
artificial, 2
artificial, 2
artificial, 1
artificial, 3
artificial, 5
artificial, 8
artificial, 5
artificial, 2
artificial, 3
artificial, 5
artificial, 7
artificial, 2
artificial, 7
artificial, 2
artificial, 1
artificial, 1
artificial, 7
artificial, 12
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 6
artificial, 2
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 2
artificial, 2
artificial, 0
artificial, 0
artificial, 0
artificial, 4
artificial, 1
artificial, 0
artificial, 1
artificial, 6
artificial, 2565
artificial, 139
artificial, 474
artificial, 3
artificial, 3
artificial, 5
artificial, 0
artificial, 1
artificial, 2
artificial, 2
artificial, 0
artificial, 1
artificial, 5
artificial, 6
artificial, 2
artificial, 8
artificial, 1
artificial, 0
artificial, 5
artificial, 1
artificial, 6
artificial, 1
artificial, 2
artificial, 4
artificial, 14
artificial, 4
artificial, 0
artificial, 3
artificial, 2
artificial, 0
artificial, 2
artificial, 8
artificial, 1
artificial, 2
artificial, 4
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 2
artificial, 1
artificial, 1
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 8
artificial, 131
artificial, 43
artificial, 43
artificial, 16
artificial, 4
artificial, 0
artificial, 5
artificial, 1
artificial, 0
artificial, 4
artificial, 1
artificial, 1
artificial, 0
artificial, 0
artificial, 2
artificial, 5
artificial, 1
artificial, 6
artificial, 8
artificial, 6
artificial, 2
artificial, 3
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 9
artificial, 4
artificial, 5
artificial, 1
artificial, 1
artificial, 6
artificial, 2
artificial, 1
artificial, 0
artificial, 1
artificial, 3
artificial, 0
artificial, 3
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 4
artificial, 1
artificial, 2
artificial, 5
artificial, 3
artificial, 12
artificial, 9
artificial, 22
artificial, 495
artificial, 315
artificial, 43
artificial, 28
artificial, 14
artificial, 1
artificial, 24
artificial, 14
artificial, 4
artificial, 6
artificial, 9
artificial, 1
artificial, 7
artificial, 1
artificial, 6
artificial, 3
artificial, 1
artificial, 0
artificial, 1
artificial, 2
artificial, 3
artificial, 4
artificial, 1
artificial, 0
artificial, 1
artificial, 10
artificial, 5
artificial, 3
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 2
artificial, 812
artificial, 25
artificial, 2159
artificial, 3053
artificial, 9
artificial, 287
artificial, 657
artificial, 148
artificial, 4764
artificial, 1
artificial, 635
artificial, 1179
artificial, 1634
artificial, 3391
artificial, 5168
artificial, 209
artificial, 844
artificial, 148
artificial, 4811
artificial, 3791
artificial, 4524
artificial, 783
artificial, 31
artificial, 251
artificial, 4075
artificial, 3311
artificial, 60
artificial, 8179
artificial, 74
artificial, 1453
artificial, 18
artificial, 3186
artificial, 43
artificial, 9581
artificial, 37
artificial, 13
artificial, 1466
artificial, 4767
artificial, 7350
artificial, 11269
artificial, 1452
artificial, 12
artificial, 2
artificial, 9
artificial, 4
artificial, 1
artificial, 6
artificial, 2
artificial, 0
artificial, 2
artificial, 6
artificial, 2
artificial, 109
artificial, 2
artificial, 5
artificial, 0
artificial, 0
artificial, 61
artificial, 410
artificial, 2
artificial, 2
artificial, 2
artificial, 0
artificial, 2
artificial, 1
artificial, 0
artificial, 2
artificial, 2
artificial, 8
artificial, 13
artificial, 3
artificial, 4
artificial, 0
artificial, 5
artificial, 3
artificial, 3
artificial, 1
artificial, 5
artificial, 60
artificial, 0
artificial, 3
artificial, 0
artificial, 3
artificial, 1
artificial, 0
artificial, 1
artificial, 2
artificial, 1
artificial, 1
artificial, 1
artificial, 1
artificial, 617
artificial, 859
artificial, 143
artificial, 343
artificial, 9
artificial, 5
artificial, 1
artificial, 7
artificial, 3
artificial, 2
artificial, 1
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 6
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 5
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 9
artificial, 5440
artificial, 11650
artificial, 71304
artificial, 8476
artificial, 4138
artificial, 553
artificial, 616
artificial, 12
artificial, 1
artificial, 3
artificial, 2
artificial, 5
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 1
artificial, 5
artificial, 7
artificial, 3
artificial, 3
artificial, 9
artificial, 7
artificial, 9
artificial, 2
artificial, 4
artificial, 1
artificial, 3
artificial, 7
artificial, 1
artificial, 3
artificial, 0
artificial, 9
artificial, 1
artificial, 0
artificial, 7
artificial, 1
artificial, 0
artificial, 0
artificial, 3
artificial, 0
artificial, 3
artificial, 0
artificial, 3
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 0
artificial, 4
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 129
artificial, 5
artificial, 2
artificial, 1
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 4
artificial, 6
artificial, 5
artificial, 1
artificial, 8
artificial, 4
artificial, 5
artificial, 3
artificial, 2
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 5
artificial, 2
artificial, 1
artificial, 18
artificial, 1
artificial, 8
artificial, 7
artificial, 0
artificial, 9
artificial, 3
artificial, 6
artificial, 2
artificial, 2
artificial, 52
artificial, 256
artificial, 1
artificial, 10
artificial, 0
artificial, 1
artificial, 3
artificial, 0
artificial, 0
artificial, 5
artificial, 4
artificial, 2
artificial, 1
artificial, 0
artificial, 2
artificial, 3
artificial, 2
artificial, 4
artificial, 1
artificial, 1
artificial, 0
artificial, 2
artificial, 0
artificial, 1
artificial, 8
artificial, 0
artificial, 2
artificial, 2
artificial, 0
artificial, 1
artificial, 4
artificial, 9
artificial, 1
artificial, 2
artificial, 1
artificial, 10
artificial, 0
artificial, 1
artificial, 22
artificial, 1
artificial, 1
artificial, 3
artificial, 5
artificial, 1
artificial, 0
artificial, 14
artificial, 2
artificial, 9
artificial, 1
artificial, 2
artificial, 7
artificial, 202
artificial, 5077
artificial, 2556
artificial, 30717
artificial, 24251
artificial, 252
artificial, 12
artificial, 9
artificial, 0
artificial, 5
artificial, 3
artificial, 5
artificial, 0
artificial, 2
artificial, 2
artificial, 6
artificial, 3
artificial, 1
artificial, 4
artificial, 0
artificial, 0
artificial, 11
artificial, 1
artificial, 5
artificial, 1
artificial, 0
artificial, 2
artificial, 5
artificial, 3
artificial, 6
artificial, 10
artificial, 7
artificial, 14
artificial, 12
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 2
artificial, 0
artificial, 3
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 0
artificial, 198
artificial, 8
artificial, 5
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 1
artificial, 2
artificial, 3
artificial, 8
artificial, 3
artificial, 10
artificial, 0
artificial, 1
artificial, 15
artificial, 28
artificial, 2
artificial, 35
artificial, 3
artificial, 2
artificial, 11
artificial, 12
artificial, 10
artificial, 0
artificial, 1
artificial, 1
artificial, 4
artificial, 6
artificial, 4
artificial, 8
artificial, 2
artificial, 11
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 18
artificial, 486
artificial, 309
artificial, 2
artificial, 0
artificial, 8
artificial, 2
artificial, 6
artificial, 1
artificial, 4
artificial, 4
artificial, 2
artificial, 1
artificial, 1
artificial, 0
artificial, 3
artificial, 3
artificial, 5
artificial, 1
artificial, 6
artificial, 5
artificial, 3
artificial, 0
artificial, 27
artificial, 58
artificial, 7
artificial, 9
artificial, 5
artificial, 12
artificial, 7
artificial, 1
artificial, 6
artificial, 1
artificial, 7
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 8
artificial, 4
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 7
artificial, 2
artificial, 584
artificial, 57
artificial, 507
artificial, 2311
artificial, 23581
artificial, 6347
artificial, 8039
artificial, 3
artificial, 4123
artificial, 3030
artificial, 214
artificial, 242
artificial, 813
artificial, 59
artificial, 11
artificial, 6
artificial, 0
artificial, 1
artificial, 1
artificial, 3
artificial, 1
artificial, 2
artificial, 0
artificial, 1
artificial, 4
artificial, 3
artificial, 3
artificial, 0
artificial, 2
artificial, 10
artificial, 0
artificial, 2
artificial, 14
artificial, 6
artificial, 7
artificial, 0
artificial, 41
artificial, 29
artificial, 2
artificial, 1
artificial, 0
artificial, 3
artificial, 0
artificial, 6
artificial, 8
artificial, 9
artificial, 0
artificial, 2
artificial, 4
artificial, 5
artificial, 1
artificial, 15
artificial, 6
artificial, 17
artificial, 5
artificial, 1
artificial, 23
artificial, 5
artificial, 1
artificial, 1
artificial, 2
artificial, 2
artificial, 2
artificial, 4
artificial, 1
artificial, 1
artificial, 3
artificial, 4
artificial, 0
artificial, 2
artificial, 7
artificial, 2
artificial, 1
artificial, 4
artificial, 0
artificial, 2
artificial, 4
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 9
artificial, 4
artificial, 1
artificial, 0
artificial, 7
artificial, 0
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 2
artificial, 0
artificial, 1
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 4
artificial, 3
artificial, 0
artificial, 1
artificial, 2
artificial, 48
artificial, 653
artificial, 0
artificial, 1
artificial, 2
artificial, 1
artificial, 7
artificial, 0
artificial, 4
artificial, 11
artificial, 4
artificial, 5
artificial, 1
artificial, 2
artificial, 6
artificial, 9
artificial, 51
artificial, 57
artificial, 4
artificial, 1
artificial, 1
artificial, 1
artificial, 3
artificial, 4
artificial, 1
artificial, 0
artificial, 2
artificial, 2
artificial, 0
artificial, 1
artificial, 2
artificial, 3
artificial, 0
artificial, 2
artificial, 2
artificial, 10
artificial, 53
artificial, 1613
artificial, 423
artificial, 740
artificial, 1764
artificial, 252
artificial, 1050
artificial, 3
artificial, 1
artificial, 3
artificial, 5
artificial, 1
artificial, 2
artificial, 4
artificial, 0
artificial, 1
artificial, 2
artificial, 3
artificial, 7
artificial, 8
artificial, 7
artificial, 8
artificial, 19
artificial, 4
artificial, 8
artificial, 9
artificial, 5
artificial, 22
artificial, 41
artificial, 5
artificial, 1
artificial, 0
artificial, 7
artificial, 3
artificial, 0
artificial, 3
artificial, 0
artificial, 7
artificial, 1
artificial, 0
artificial, 9
artificial, 0
artificial, 2
artificial, 0
artificial, 1
artificial, 0
artificial, 5
artificial, 0
artificial, 2
artificial, 3
artificial, 0
artificial, 3
artificial, 6
artificial, 4
artificial, 1051
artificial, 7
artificial, 3
artificial, 5
artificial, 2
artificial, 5
artificial, 10
artificial, 1
artificial, 1
artificial, 2
artificial, 2
artificial, 6
artificial, 5
artificial, 4
artificial, 4
artificial, 0
artificial, 10
artificial, 4
artificial, 20
artificial, 36
artificial, 52
artificial, 7
artificial, 26
artificial, 0
artificial, 4
artificial, 0
artificial, 9
artificial, 0
artificial, 1
artificial, 2
artificial, 4
artificial, 1
artificial, 0
artificial, 7
artificial, 1
artificial, 1
artificial, 2
artificial, 1
artificial, 1
artificial, 1
artificial, 695
artificial, 7
artificial, 12
artificial, 1
artificial, 8
artificial, 1
artificial, 10
artificial, 6
artificial, 1
artificial, 7
artificial, 3
artificial, 0
artificial, 4
artificial, 12
artificial, 49
artificial, 16
artificial, 2
artificial, 13
artificial, 0
artificial, 16
artificial, 12
artificial, 22
artificial, 3
artificial, 1
artificial, 7
artificial, 0
artificial, 1
artificial, 7
artificial, 3
artificial, 2
artificial, 6
artificial, 4
artificial, 2
artificial, 7
artificial, 0
artificial, 2
artificial, 1
artificial, 1
artificial, 4
artificial, 0
artificial, 0
artificial, 4
artificial, 3
artificial, 0
artificial, 2
artificial, 1
artificial, 0
artificial, 0
artificial, 4
artificial, 1
artificial, 1
artificial, 10
artificial, 2465
artificial, 1033
artificial, 1592
artificial, 63
artificial, 2162
artificial, 477
artificial, 1682
artificial, 5160
artificial, 6214
artificial, 48
artificial, 230
artificial, 16
artificial, 3
artificial, 99
artificial, 31
artificial, 2
artificial, 2
artificial, 1
artificial, 3
artificial, 9
artificial, 18
artificial, 43
artificial, 6
artificial, 4
artificial, 3
artificial, 4
artificial, 3
artificial, 1
artificial, 2
artificial, 3
artificial, 1
artificial, 1
artificial, 6
artificial, 4
artificial, 12
artificial, 5
artificial, 9
artificial, 1
artificial, 2
artificial, 4
artificial, 5
artificial, 1
artificial, 2
artificial, 6
artificial, 4
artificial, 1
artificial, 0
artificial, 47
artificial, 75
artificial, 66
artificial, 9
artificial, 16
artificial, 4
artificial, 2
artificial, 1
artificial, 6
artificial, 5
artificial, 14
artificial, 2
artificial, 3
artificial, 0
artificial, 7
artificial, 1
artificial, 1
artificial, 8
artificial, 9
artificial, 1
artificial, 1
artificial, 3
artificial, 2
artificial, 0
artificial, 2
artificial, 2
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 587
artificial, 4
artificial, 254
artificial, 160
artificial, 2245
artificial, 34
artificial, 41
artificial, 15
artificial, 14
artificial, 22
artificial, 14
artificial, 2
artificial, 31
artificial, 50
artificial, 2
artificial, 193
artificial, 18
artificial, 36
artificial, 5
artificial, 4
artificial, 9
artificial, 13
artificial, 30
artificial, 8
artificial, 17
artificial, 12
artificial, 3
artificial, 2
artificial, 15
artificial, 10
artificial, 1
artificial, 1
artificial, 5
artificial, 3
artificial, 3
artificial, 1
artificial, 12
artificial, 6
artificial, 3
artificial, 6
artificial, 2
artificial, 1
artificial, 0
artificial, 3
artificial, 1
artificial, 1
artificial, 4
artificial, 4
artificial, 1
artificial, 5
artificial, 6
artificial, 2
artificial, 0
artificial, 4
artificial, 1
artificial, 0
artificial, 5
artificial, 3
artificial, 395
artificial, 16
artificial, 179
artificial, 367
artificial, 3
artificial, 17
artificial, 7
artificial, 11
artificial, 2000
artificial, 22
artificial, 39
artificial, 58
artificial, 25
artificial, 1116
artificial, 69
artificial, 168
artificial, 5
artificial, 2
artificial, 3
artificial, 1
artificial, 1
artificial, 2
artificial, 1
artificial, 0
artificial, 15
artificial, 0
artificial, 1
artificial, 2
artificial, 9
artificial, 15
artificial, 1
artificial, 0
artificial, 4
artificial, 0
artificial, 4
artificial, 3
artificial, 9
artificial, 6
artificial, 2
artificial, 8
artificial, 1
artificial, 1
artificial, 7
artificial, 3
artificial, 4
artificial, 1
artificial, 0
artificial, 1
artificial, 1
artificial, 1
artificial, 2
artificial, 2
artificial, 5
artificial, 1
artificial, 1
artificial, 0
artificial, 6
artificial, 6
artificial, 10
artificial, 2
artificial, 0
artificial, 0
artificial, 0
artificial, 2
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 2
artificial, 0
artificial, 2
artificial, 0
artificial, 0
artificial, 0
artificial, 2
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 3
artificial, 1
artificial, 0
artificial, 0
artificial, 3
artificial, 1
artificial, 4
artificial, 0
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 4
artificial, 3
artificial, 4
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 1
artificial, 5
artificial, 3
artificial, 8
artificial, 0
artificial, 17
artificial, 1
artificial, 1
artificial, 0
artificial, 408
artificial, 2
artificial, 1
artificial, 1
artificial, 4
artificial, 5
artificial, 7
artificial, 4
artificial, 5
artificial, 50
artificial, 45
artificial, 14
artificial, 1
artificial, 14
artificial, 16
artificial, 1
artificial, 10
artificial, 15
artificial, 0
artificial, 1
artificial, 2
artificial, 14
artificial, 8
artificial, 3
artificial, 3
artificial, 6
artificial, 2
artificial, 1
artificial, 1
artificial, 4
artificial, 0
artificial, 1
artificial, 4
artificial, 0
artificial, 6
artificial, 0
artificial, 0
artificial, 6
artificial, 0
artificial, 0
artificial, 2
artificial, 1
artificial, 2
artificial, 1
artificial, 0
artificial, 0
artificial, 1
artificial, 3
artificial, 0
artificial, 10
artificial, 0
artificial, 3
artificial, 16
artificial, 735
artificial, 20
artificial, 268
artificial, 3811
artificial, 43
artificial, 5961
artificial, 1248
artificial, 3181
artificial, 3254
artificial, 1344
artificial, 2792
artificial, 420
artificial, 1140
artificial, 15013
artificial, 6047
artificial, 3383
artificial, 2903
artificial, 26
artificial, 1128
artificial, 1409
artificial, 17
artificial, 1778
artificial, 1521
artificial, 7422
artificial, 3610
artificial, 3073
artificial, 5227
artificial, 0
artificial, 1935
artificial, 25
artificial, 4
artificial, 7
artificial, 6
artificial, 1
artificial, 2
artificial, 1
artificial, 0
artificial, 10
artificial, 0
artificial, 1
artificial, 3
artificial, 2
artificial, 0
artificial, 4
artificial, 0
artificial, 3
artificial, 4
artificial, 5
artificial, 1
artificial, 3
artificial, 3
artificial, 3
artificial, 4
artificial, 0
artificial, 7
artificial, 4
artificial, 0
artificial, 3
artificial, 7
artificial, 0
artificial, 10
artificial, 3
artificial, 9
artificial, 1
artificial, 2
artificial, 1
artificial, 21
artificial, 13
artificial, 5
artificial, 1
artificial, 0
artificial, 1
artificial, 0
artificial, 13
artificial, 5
artificial, 2
artificial, 15
artificial, 14
artificial, 15
artificial, 6
artificial, 437
artificial, 201
artificial, 25
artificial, 53
artificial, 8
artificial, 18
artificial, 18
artificial, 7
artificial, 1
artificial, 17
artificial, 40
artificial, 3
artificial, 12
artificial, 14
artificial, 4
artificial, 7
artificial, 2
artificial, 4
artificial, 6
artificial, 1
artificial, 1
artificial, 10
artificial, 5
artificial, 0
artificial, 1
artificial, 1
artificial, 2
artificial, 1
artificial, 13
artificial, 0
artificial, 18
artificial, 15
artificial, 26
artificial, 5
artificial, 1
artificial, 4
artificial, 15
artificial, 3
artificial, 14
artificial, 14
artificial, 4
artificial, 1
artificial, 1
artificial, 6
artificial, 81
artificial, 1
artificial, 4
artificial, 1
artificial, 1
artificial, 10
artificial, 10
artificial, 9
artificial, 1184
artificial, 925
artificial, 4254
artificial, 2399
artificial, 263
artificial, 383
artificial, 5892
artificial, 2993
artificial, 23135
artificial, 1433
artificial, 17
artificial, 0
artificial, 39
artificial, 23
artificial, 62
artificial, 48
artificial, 572
artificial, 0
artificial, 1513
artificial, 88
artificial, 48
artificial, 35
artificial, 31
artificial, 31
artificial, 31
artificial, 29
artificial, 42
artificial, 52
artificial, 31
artificial, 366
artificial, 4126
artificial, 11484
artificial, 25059
artificial, 0
artificial, 25
artificial, 480
artificial, 899
artificial, 4
artificial, 21
artificial, 2
artificial, 8
artificial, 8
artificial, 14
artificial, 76
artificial, 1
artificial, 13
artificial, 20
artificial, 5
artificial, 3
artificial, 7
artificial, 0
artificial, 2
artificial, 2
artificial, 1
artificial, 3
artificial, 1
artificial, 0
artificial, 10
artificial, 0
artificial, 0
artificial, 1
artificial, 2
artificial, 0
artificial, 4
artificial, 2
artificial, 2
artificial, 4
artificial, 2
artificial, 7
artificial, 2
artificial, 0
artificial, 5
artificial, 2
artificial, 8
artificial, 1
artificial, 1
artificial, 5
artificial, 6
artificial, 3
artificial, 0
artificial, 48
artificial, 5
artificial, 18
artificial, 7
artificial, 0
artificial, 13
artificial, 8
artificial, 8
artificial, 17
artificial, 6
artificial, 0
artificial, 8
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 5
artificial, 1
artificial, 5
artificial, 3
artificial, 1
artificial, 0
artificial, 8
artificial, 0
artificial, 0
artificial, 1
artificial, 0
artificial, 4
artificial, 4
artificial, 6
artificial, 0
artificial, 2
artificial, 2
artificial, 3
artificial, 2
artificial, 5
artificial, 4
artificial, 0
artificial, 6
artificial, 5
artificial, 46
artificial, 42
artificial, 3
artificial, 17
artificial, 33
artificial, 20
artificial, 4
artificial, 6
artificial, 8
artificial, 4
artificial, 4
artificial, 6
artificial, 4
artificial, 31
artificial, 3
artificial, 1
artificial, 14
artificial, 78
artificial, 41
artificial, 441
artificial, 20
artificial, 20
artificial, 8
artificial, 22
artificial, 22
artificial, 6
artificial, 2
artificial, 14
artificial, 11
artificial, 21
artificial, 10
artificial, 4
artificial, 1
artificial, 0
artificial, 10
artificial, 1
artificial, 0
artificial, 3
artificial, 1
artificial, 6
artificial, 11
artificial, 3
artificial, 1
artificial, 0
artificial, 5
artificial, 6
artificial, 0
artificial, 10
artificial, 1
artificial, 0
artificial, 1
artificial, 3
artificial, 6
artificial, 0
artificial, 7
artificial, 5
artificial, 0
artificial, 0
artificial, 4
artificial, 10
artificial, 4
artificial, 0
artificial, 14
artificial, 0
artificial, 4
artificial, 1
artificial, 2
artificial, 5
artificial, 0
artificial, 1
artificial, 5
artificial, 8
artificial, 0
artificial, 1
artificial, 5
artificial, 4
artificial, 12
artificial, 5
artificial, 5
artificial, 1
artificial, 1
artificial, 0
artificial, 1
artificial, 3
artificial, 1
artificial, 4
artificial, 0
artificial, 13
artificial, 0
artificial, 16
artificial, 0
artificial, 1
artificial, 6
artificial, 0
artificial, 3
artificial, 2
artificial, 1
artificial, 5
artificial, 4
artificial, 2
artificial, 3
artificial, 3
artificial, 0
artificial, 3
artificial, 1
artificial, 0
artificial, 14
artificial, 13
artificial, 2
artificial, 0
artificial, 1
artificial, 1
